x,y,distance_from_center_m,elevation_m,station_m,segment_id
-6715409.614458533,6587836.981013012,-150.0,7587.67578125,0.0,109
-6715414.9177593915,6587842.284313871,-142.5,7587.67578125,0.0,109
-6715420.221060251,6587847.58761473,-135.0,7587.67578125,0.0,109
-6715425.524361109,6587852.8909155885,-127.5,7587.67578125,0.0,109
-6715430.827661969,6587858.194216448,-120.0,7587.67578125,0.0,109
-6715436.130962827,6587863.497517306,-112.5,7587.67578125,0.0,109
-6715441.434263687,6587868.800818166,-105.0,7587.67578125,0.0,109
-6715446.737564545,6587874.104119024,-97.49999999999999,7587.67578125,0.0,109
-6715452.0408654045,6587879.407419884,-90.0,7587.67578125,0.0,109
-6715457.344166263,6587884.710720742,-82.5,7587.67578125,0.0,109
-6715462.6474671215,6587890.0140216015,-75.0,7563.740234375,0.0,109
-6715467.950767981,6587895.31732246,-67.5,7563.740234375,0.0,109
-6715473.254068839,6587900.6206233185,-59.999999999999986,7563.740234375,0.0,109
-6715478.557369699,6587905.923924178,-52.5,7563.740234375,0.0,109
-6715483.860670557,6587911.227225036,-44.99999999999999,7563.740234375,0.0,109
-6715489.163971417,6587916.530525896,-37.5,7563.740234375,0.0,109
-6715494.467272275,6587921.833826754,-29.999999999999993,7563.740234375,0.0,109
-6715499.7705731345,6587927.137127614,-22.499999999999986,7563.740234375,0.0,109
-6715505.073873993,6587932.440428472,-14.999999999999996,7563.740234375,0.0,109
-6715510.377174852,6587937.7437293315,-7.49999999999999,7563.740234375,0.0,109
-6715515.680475711,6587943.04703019,0.0,7563.740234375,0.0,109
-6715520.983776569,6587948.3503310485,7.500000000000007,7563.740234375,0.0,109
-6715526.287077429,6587953.653631908,15.000000000000014,7563.740234375,0.0,109
-6715531.590378287,6587958.956932766,22.50000000000002,7563.740234375,0.0,109
-6715536.893679147,6587964.260233626,30.00000000000003,7563.740234375,0.0,109
-6715542.196980005,6587969.563534484,37.5,7563.740234375,0.0,109
-6715547.500280865,6587974.866835344,45.00000000000001,7563.740234375,0.0,109
-6715552.803581723,6587980.170136202,52.500000000000014,7563.740234375,0.0,109
-6715558.106882582,6587985.4734370615,60.00000000000002,7563.740234375,0.0,109
-6715563.410183441,6587990.77673792,67.50000000000003,7563.740234375,0.0,109
-6715568.7134843,6587996.0800387785,75.0,7563.740234375,0.0,109
-6715574.016785159,6588001.383339638,82.5,7565.8271484375,0.0,109
-6715579.320086017,6588006.686640496,90.00000000000001,7565.8271484375,0.0,109
-6715584.623386877,6588011.989941356,97.50000000000001,7565.8271484375,0.0,109
-6715589.926687735,6588017.293242214,105.00000000000003,7565.8271484375,0.0,109
-6715595.229988595,6588022.596543074,112.5,7565.8271484375,0.0,109
-6715600.533289453,6588027.899843932,120.0,7565.8271484375,0.0,109
-6715605.836590312,6588033.203144792,127.50000000000001,7565.8271484375,0.0,109
-6715611.139891171,6588038.50644565,135.00000000000003,7565.8271484375,0.0,109
-6715616.44319203,6588043.809746509,142.50000000000003,7565.8271484375,0.0,109
-6715621.746492889,6588049.113047368,150.0,7565.8271484375,0.0,109
-6715140.422371502,6588698.462109317,-150.0,7501.54248046875,848.7200409251902,109
-6715147.922371502,6588698.462109317,-142.5,7501.54248046875,848.7200409251902,109
-6715155.422371502,6588698.462109317,-135.0,7501.54248046875,848.7200409251902,109
-6715162.922371502,6588698.462109317,-127.5,7501.54248046875,848.7200409251902,109
-6715170.422371502,6588698.462109317,-120.0,7501.54248046875,848.7200409251902,109
-6715177.922371502,6588698.462109317,-112.5,7501.54248046875,848.7200409251902,109
-6715185.422371502,6588698.462109317,-105.0,7501.54248046875,848.7200409251902,109
-6715192.922371502,6588698.462109317,-97.49999999999999,7501.54248046875,848.7200409251902,109
-6715200.422371502,6588698.462109317,-90.0,7501.54248046875,848.7200409251902,109
-6715207.922371502,6588698.462109317,-82.5,7501.54248046875,848.7200409251902,109
-6715215.422371502,6588698.462109317,-75.0,7501.54248046875,848.7200409251902,109
-6715222.922371502,6588698.462109317,-67.5,7501.54248046875,848.7200409251902,109
-6715230.422371502,6588698.462109317,-59.999999999999986,7501.54248046875,848.7200409251902,109
-6715237.922371502,6588698.462109317,-52.5,7501.4697265625,848.7200409251902,109
-6715245.422371502,6588698.462109317,-44.99999999999999,7501.4697265625,848.7200409251902,109
-6715252.922371502,6588698.462109317,-37.5,7501.4697265625,848.7200409251902,109
-6715260.422371502,6588698.462109317,-29.999999999999993,7501.4697265625,848.7200409251902,109
-6715267.922371502,6588698.462109317,-22.499999999999986,7501.4697265625,848.7200409251902,109
-6715275.422371502,6588698.462109317,-14.999999999999996,7501.4697265625,848.7200409251902,109
-6715282.922371502,6588698.462109317,-7.49999999999999,7501.4697265625,848.7200409251902,109
-6715290.422371502,6588698.462109317,0.0,7501.4697265625,848.7200409251902,109
-6715297.922371502,6588698.462109317,7.500000000000007,7501.4697265625,848.7200409251902,109
-6715305.422371502,6588698.462109317,15.000000000000014,7501.4697265625,848.7200409251902,109
-6715312.922371502,6588698.462109317,22.50000000000002,7501.4697265625,848.7200409251902,109
-6715320.422371502,6588698.462109317,30.00000000000003,7501.4697265625,848.7200409251902,109
-6715327.922371502,6588698.462109317,37.5,7501.4697265625,848.7200409251902,109
-6715335.422371502,6588698.462109317,45.00000000000001,7501.4697265625,848.7200409251902,109
-6715342.922371502,6588698.462109317,52.500000000000014,7501.4697265625,848.7200409251902,109
-6715350.422371502,6588698.462109317,60.00000000000002,7525.3720703125,848.7200409251902,109
-6715357.922371502,6588698.462109317,67.50000000000003,7525.3720703125,848.7200409251902,109
-6715365.422371502,6588698.462109317,75.0,7525.3720703125,848.7200409251902,109
-6715372.922371502,6588698.462109317,82.5,7525.3720703125,848.7200409251902,109
-6715380.422371502,6588698.462109317,90.00000000000001,7525.3720703125,848.7200409251902,109
-6715387.922371502,6588698.462109317,97.50000000000001,7525.3720703125,848.7200409251902,109
-6715395.422371502,6588698.462109317,105.00000000000003,7525.3720703125,848.7200409251902,109
-6715402.922371502,6588698.462109317,112.5,7525.3720703125,848.7200409251902,109
-6715410.422371502,6588698.462109317,120.0,7525.3720703125,848.7200409251902,109
-6715417.922371502,6588698.462109317,127.50000000000001,7525.3720703125,848.7200409251902,109
-6715425.422371502,6588698.462109317,135.00000000000003,7525.3720703125,848.7200409251902,109
-6715432.922371502,6588698.462109317,142.50000000000003,7525.3720703125,848.7200409251902,109
-6715440.422371502,6588698.462109317,150.0,7525.3720703125,848.7200409251902,109
-6714727.277110981,6589031.966603338,-150.0,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589039.466603338,-142.5,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589046.966603338,-135.0,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589054.466603338,-127.5,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589061.966603338,-120.0,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589069.466603338,-112.5,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589076.966603338,-105.0,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589084.466603338,-97.49999999999999,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589091.966603338,-90.0,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589099.466603338,-82.5,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589106.966603338,-75.0,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589114.466603338,-67.5,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589121.966603338,-59.999999999999986,7461.10400390625,1697.4400818503805,109
-6714727.277110981,6589129.466603338,-52.5,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589136.966603338,-44.99999999999999,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589144.466603338,-37.5,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589151.966603338,-29.999999999999993,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589159.466603338,-22.499999999999986,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589166.966603338,-14.999999999999996,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589174.466603338,-7.49999999999999,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589181.966603338,0.0,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589189.466603338,7.500000000000007,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589196.966603338,15.000000000000014,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589204.466603338,22.50000000000002,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589211.966603338,30.00000000000003,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589219.466603338,37.5,7453.51806640625,1697.4400818503805,109
-6714727.277110981,6589226.966603338,45.00000000000001,7453.51806640625,1697.4400818503805,109
